wav_file,stim_number,word_end,non_word,phoneme_pair,morph_n,base,file_format,root,word_side,item_left,item_right,resampled,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_7.started,text_7.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,text_6.started,text_6.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,audio_word.started,audio_word.stopped,photodiode.started,photodiode.stopped,slider.response,slider.rt,slider.started,slider.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,Subject ID,TDT Block,block_type,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,6.387979103950784,None,space,0.558335167937912,6.387979103950784,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECXXX,BXX,1,2021_Feb_28_1446,sequence,2020.2.9,60.143993602926905,
,,,,,,,,,,,,,,,,,,,,,,,6.987723576021381,None,1.23,1.0163212220650166,6.987723576021381,None,8.003601492964663,None,space,0.43349639791995287,8.003601492964663,None,,,,,,,,,,,,,,,,,,ECXXX,BXX,1,2021_Feb_28_1446,sequence,2020.2.9,60.143993602926905,
stimuli/11_desolate_dn_006.wav,11,desolate,nesolate,dn,6,11_desolate_dn_006,wav,stimuli/,left,desolate,nesolate,5,0,0,0,8,,,,,,,,,,,,,,,,,,,8.470352138974704,None,9.504196946974844,None,9.7875,1.6905908070039004,9.504196946974844,None,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0011111111111111111, 0.015555555555555555, 0.043333333333333335, 0.08222222222222222, 0.13555555555555557, 0.19333333333333333, 0.24666666666666667, 0.2911111111111111, 0.3288888888888889, 0.37555555555555553, 0.3788888888888889, 0.40555555555555556, 0.4166666666666667, 0.42333333333333334, 0.43, 0.43222222222222223, 0.43333333333333335, 0.43444444444444447, 0.43444444444444447, 0.43444444444444447, 0.43444444444444447, 0.43444444444444447, 0.43444444444444447, 0.43444444444444447, 0.43444444444444447, 0.43444444444444447, 0.43222222222222223, 0.4288888888888889, 0.42444444444444446, 0.4211111111111111, 0.4177777777777778, 0.4166666666666667, 0.41555555555555557, 0.41444444444444445, 0.41444444444444445, 0.41444444444444445, 0.41444444444444445, 0.41333333333333333, 0.41333333333333333, 0.4122222222222222, 0.4088888888888889, 0.4033333333333333, 0.39555555555555555, 0.3888888888888889, 0.38333333333333336, 0.38222222222222224, 0.3811111111111111, 0.3811111111111111, 0.3811111111111111, 0.3811111111111111, 0.3811111111111111, 0.3811111111111111, 0.3811111111111111, 0.3811111111111111]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0044444444444444444, -0.01, -0.012222222222222223, -0.013333333333333334, -0.015555555555555555, -0.021111111111111112, -0.022222222222222223, -0.025555555555555557, -0.027777777777777776, -0.027777777777777776, -0.027777777777777776, -0.027777777777777776, -0.027777777777777776, -0.027777777777777776, -0.027777777777777776, -0.027777777777777776, -0.027777777777777776, -0.027777777777777776, -0.027777777777777776, -0.027777777777777776, -0.02666666666666667, -0.024444444444444446, -0.022222222222222223, -0.02, -0.01888888888888889, -0.017777777777777778, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.016666666666666666, -0.015555555555555555, -0.014444444444444444, -0.012222222222222223, -0.01, -0.0077777777777777776, -0.006666666666666667, -0.005555555555555556, -0.005555555555555556, -0.005555555555555556, -0.005555555555555556, -0.005555555555555556, -0.005555555555555556, -0.005555555555555556, -0.005555555555555556, -0.005555555555555556]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00030357204377651215, 0.020990807097405195, 0.03650799405295402, 0.05427737208083272, 0.07094866107217968, 0.08633495110552758, 0.10354415304027498, 0.119651377084665, 0.13722386106383055, 0.15429754205979407, 0.1701933341100812, 0.18790035403799266, 0.20285428909119219, 0.22088900103699416, 0.23713797703385353, 0.2531694470671937, 0.26956618402618915, 0.28802628302946687, 0.3031124980188906, 0.31967099010944366, 0.3361814490053803, 0.35426322603598237, 0.37076341500505805, 0.3862930100876838, 0.4036900280043483, 0.4206397730158642, 0.43662827007938176, 0.4543804930290207, 0.46961597609333694, 0.48701522301416844, 0.503400229034014, 0.5212491570273414, 0.5448425280628726, 0.5537350471131504, 0.5704310201108456, 0.5863412891048938, 0.6033718000398949, 0.620538168004714, 0.6368555480148643, 0.6532516271108761, 0.6693658290896565, 0.6871197210857645, 0.7035595190245658, 0.7207698610145599, 0.73665949201677, 0.7534783750306815, 0.770003849058412, 0.7870547800557688, 0.8036415280075744, 0.8208223771071061, 0.8368380510946736, 0.8539516680175439, 0.8708426580997184, 0.8883461951045319, 0.9035213841125369, 0.9204542241059244, 0.9372277890797704, 0.9560201640706509, 0.9700521330814809, 0.9882171640638262, 1.004430975066498, 1.0200993460603058, 1.0366155550582334, 1.0531363320769742, 1.069599103066139, 1.0871096120681614, 1.1036923150531948, 1.1198916480643675, 1.1360191870480776, 1.1533298171125352, 1.1696556970709935, 1.1864033320453018, 1.203371239011176, 1.21999824908562, 1.2375349201029167, 1.2538387851091102, 1.2695889530004933, 1.2869084040867165, 1.3036476150155067, 1.319915919099003, 1.3371830460382625, 1.353205212042667, 1.369352575042285, 1.386266902089119, 1.402879611006938, 1.4200695951003581, 1.436275512096472, 1.4536164030432701, 1.4700005390914157, 1.4867629470536485, 1.5032890650909394, 1.5200197830563411, 1.5371059720637277, 1.5531785850180313, 1.5700788350077346, 1.5863477350212634, 1.6033747231122106, 1.619711994077079, 1.6365688090445474, 1.6534733220469207, 1.670098395086825, 1.6869252030737698, 1.7033998700790107]",[],0.0031353699741885066,None,ECXXX,BXX,1,2021_Feb_28_1446,sequence,2020.2.9,60.143993602926905,
stimuli/35_penecillin_pb_006.wav,35,penecillin,benecillin,pb,6,35_penecillin_pb_006,wav,stimuli/,left,penecillin,benecillin,1,0,1,1,13,,,,,,,,,,,,,,,,,,,11.203324584988877,None,12.219836201984435,None,1.2125000000000004,1.0911980539094657,12.219836201984435,None,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.006666666666666667, -0.021111111111111112, -0.035555555555555556, -0.052222222222222225, -0.07888888888888888, -0.11333333333333333, -0.15888888888888889, -0.19, -0.22111111111111112, -0.25222222222222224, -0.27, -0.2922222222222222, -0.3088888888888889, -0.3211111111111111, -0.3322222222222222, -0.34, -0.34555555555555556, -0.3511111111111111, -0.35888888888888887, -0.3622222222222222, -0.36666666666666664, -0.3711111111111111, -0.37333333333333335, -0.37666666666666665, -0.37777777777777777, -0.3788888888888889, -0.38, -0.38, -0.38, -0.3811111111111111, -0.3811111111111111, -0.3811111111111111, -0.3811111111111111, -0.3811111111111111]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0011111111111111111, 0.0011111111111111111, 0.0011111111111111111, 0.0011111111111111111, 0.0011111111111111111, 0.0011111111111111111, 0.0011111111111111111, 0.0011111111111111111, 0.0011111111111111111, 0.0011111111111111111, 0.0011111111111111111, 0.0022222222222222222, 0.0022222222222222222, 0.0022222222222222222, 0.0022222222222222222, 0.0022222222222222222, 0.0022222222222222222, 0.0022222222222222222, 0.0022222222222222222, 0.0022222222222222222, 0.0022222222222222222, 0.0022222222222222222, 0.0011111111111111111, 0.0011111111111111111, 0.0011111111111111111, 0.0011111111111111111, 0.0011111111111111111, 0.0011111111111111111, 0.0011111111111111111, 0.0011111111111111111]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00046030106022953987, 0.021851507015526295, 0.03943969600368291, 0.05484617606271058, 0.07246743608266115, 0.08873001101892442, 0.10555634507909417, 0.12275268509984016, 0.13903699105139822, 0.15573311608750373, 0.17277019401080906, 0.18892005109228194, 0.20435414009261876, 0.22210452903527766, 0.23873041500337422, 0.25452815706375986, 0.2719048900762573, 0.28819826198741794, 0.30466070608235896, 0.3215904860990122, 0.337761259987019, 0.3552130040479824, 0.3713820680277422, 0.38880800805054605, 0.4052073190687224, 0.4209276050096378, 0.4394392240792513, 0.45523541199509054, 0.4711888449965045, 0.4881877350853756, 0.5054119389969856, 0.5213881559902802, 0.5384709730278701, 0.5550019700312987, 0.5715169050963596, 0.5887727669905871, 0.6054964150534943, 0.6220737430267036, 0.6389873480657116, 0.6554905970115215, 0.6729449509875849, 0.6887207510881126, 0.7049133430700749, 0.7229591680224985, 0.7381615750491619, 0.7549084910424426, 0.7722048240248114, 0.7883440650766715, 0.8046982560772449, 0.8209253799868748, 0.8388050860958174, 0.8546604220755398, 0.8715222569881007, 0.8883210620842874, 0.9062105300836265, 0.9216584430541843, 0.9390901690348983, 0.9549963549943641, 0.9718972160480917, 0.9883210700936615, 1.0050496060866863, 1.0287948660552502, 1.0387460220372304, 1.0555357470875606, 1.0721594670321792, 1.0896833420265466, 1.104859973071143]",[],0.005041601019911468,None,ECXXX,BXX,1,2021_Feb_28_1446,sequence,2020.2.9,60.143993602926905,
stimuli/11_necessary_dn_006.wav,11,necessary,decessary,dn,6,11_necessary_dn_006,wav,stimuli/,left,necessary,decessary,5,0,2,2,9,,,,,,,,,,,,,,,,,,,13.319211659021676,None,14.336793098947965,None,1.3625000000000003,0.9936627320712432,14.336793098947965,None,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0011111111111111111, -0.005555555555555556, -0.016666666666666666, -0.03666666666666667, -0.06111111111111111, -0.09888888888888889, -0.14, -0.19666666666666666, -0.22, -0.2588888888888889, -0.27444444444444444, -0.2911111111111111, -0.30666666666666664, -0.31666666666666665, -0.3244444444444444, -0.3288888888888889, -0.3333333333333333, -0.33666666666666667, -0.3422222222222222, -0.3466666666666667, -0.35, -0.3522222222222222, -0.35555555555555557, -0.35888888888888887, -0.3622222222222222, -0.36444444444444446, -0.36777777777777776, -0.36777777777777776, -0.36777777777777776, -0.36777777777777776, -0.36777777777777776, -0.36777777777777776, -0.36777777777777776, -0.36777777777777776]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0022222222222222222, -0.0044444444444444444, -0.006666666666666667, -0.006666666666666667, -0.0077777777777777776, -0.0077777777777777776, -0.0077777777777777776, -0.0077777777777777776, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.0077777777777777776, -0.0077777777777777776, -0.0077777777777777776, -0.0077777777777777776, -0.0077777777777777776, -0.0077777777777777776, -0.0077777777777777776, -0.0077777777777777776]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0003344389842823148, 0.025343216955661774, 0.04049980791751295, 0.05949716898612678, 0.07525454694405198, 0.09125259192660451, 0.10807069193106145, 0.12464739300776273, 0.14140160800889134, 0.1579918609932065, 0.17483053298201412, 0.1917222309857607, 0.20916937396395952, 0.22496001201216131, 0.2411812120117247, 0.2590722469612956, 0.2748645020183176, 0.29119895899202675, 0.3078998099081218, 0.32468922797124833, 0.3413084449712187, 0.3593126379419118, 0.3751952479360625, 0.3918331880122423, 0.4085822139168158, 0.42506347596645355, 0.44174465094693005, 0.459506363957189, 0.4749966039089486, 0.49205052200704813, 0.5086602949304506, 0.5250471530016512, 0.5427749879891053, 0.5589733879314736, 0.5751190709415823, 0.5922322559636086, 0.6082720200065523, 0.6248212750069797, 0.6416487619280815, 0.6583852570038289, 0.6753148419084027, 0.693110485910438, 0.7083443809533492, 0.7343260239576921, 0.7597043059067801, 0.7754962060134858, 0.7920074319699779, 0.8085777899250388, 0.8244941199664026, 0.8419383229920641, 0.8584245379315689, 0.8757565109990537, 0.8926706250058487, 0.9080955559620634, 0.9246223609661683, 0.941729437909089, 0.9581550089642406, 0.9748232419369742, 0.9919797949260101, 1.008841248927638]",[],0.008371892967261374,None,ECXXX,BXX,1,2021_Feb_28_1446,sequence,2020.2.9,60.143993602926905,
stimuli/11_necessary_dn_007.wav,11,necessary,decessary,dn,7,11_necessary_dn_007,wav,stimuli/,left,necessary,decessary,6,0,3,3,11,,,,,,,,,,,,,,,,,,,15.337137024034746,None,16.354022291023284,None,1.0874999999999997,1.1102561480365694,16.354022291023284,None,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0011111111111111111, -0.005555555555555556, -0.023333333333333334, -0.03777777777777778, -0.06333333333333334, -0.09111111111111111, -0.12222222222222222, -0.15, -0.17555555555555555, -0.19777777777777777, -0.22, -0.23555555555555555, -0.26222222222222225, -0.27666666666666667, -0.2911111111111111, -0.30444444444444446, -0.31666666666666665, -0.3288888888888889, -0.34444444444444444, -0.3566666666666667, -0.3655555555555556, -0.37444444444444447, -0.38, -0.38555555555555554, -0.39, -0.39111111111111113, -0.39222222222222225, -0.39222222222222225, -0.39222222222222225, -0.39222222222222225, -0.39222222222222225, -0.39222222222222225, -0.39222222222222225, -0.39222222222222225, -0.39222222222222225, -0.39222222222222225]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0022222222222222222, -0.0022222222222222222, -0.0022222222222222222, -0.0022222222222222222, -0.0033333333333333335, -0.0033333333333333335, -0.0033333333333333335, -0.0033333333333333335, -0.0033333333333333335, -0.0033333333333333335, -0.0033333333333333335, -0.0033333333333333335, -0.0033333333333333335, -0.0033333333333333335, -0.0033333333333333335, -0.0033333333333333335, -0.0033333333333333335, -0.0033333333333333335, -0.0033333333333333335, -0.0033333333333333335, -0.0033333333333333335, -0.0033333333333333335, -0.0033333333333333335, -0.0033333333333333335, -0.0033333333333333335, -0.0033333333333333335, -0.0033333333333333335, -0.0033333333333333335, -0.0033333333333333335, -0.0033333333333333335, -0.0033333333333333335]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0003088440280407667, 0.02492354006972164, 0.041550429072231054, 0.05818063206970692, 0.07359712198376656, 0.09065816702786833, 0.10708095401059836, 0.12373072397895157, 0.14151767396833748, 0.15733239101246, 0.1737720089731738, 0.19127502397168428, 0.20688851503655314, 0.2240538219921291, 0.240709598059766, 0.2573442510329187, 0.2746310810325667, 0.2909018109785393, 0.3080461920471862, 0.3252986919833347, 0.3404357830295339, 0.35707277804613113, 0.3737032900098711, 0.3905381530057639, 0.40721218299586326, 0.4240552440751344, 0.4406852680258453, 0.45809711003676057, 0.47443489299621433, 0.49136835103854537, 0.5081302149919793, 0.5250550310593098, 0.5403833379969001, 0.5574343650368974, 0.5741165110375732, 0.5915399669902399, 0.6081306700361893, 0.6252141000004485, 0.6407556700287387, 0.657663626014255, 0.6747698270482942, 0.6908882099669427, 0.7072381649632007, 0.7247853900771588, 0.7413905049907044, 0.758753027068451, 0.7739399770507589, 0.7909474680200219, 0.8072825680719689, 0.8241990150418133, 0.8406566990306601, 0.8570003170752898, 0.8749841010430828, 0.8915557090658695, 0.907447737059556, 0.9243258710484952, 0.9405054349917918, 0.9572608220623806, 0.9751366450218484, 0.9919563970761374, 1.0072309150127694, 1.0252167839789763, 1.0413324990076944, 1.0575445049908012, 1.074294810066931, 1.0904671769822016, 1.10863855201751, 1.1253148480318487]",[],0.007989160949364305,None,ECXXX,BXX,1,2021_Feb_28_1446,sequence,2020.2.9,60.143993602926905,
